start;end;duration;phases;nphases;jobs;njobs;days;ndays
250583177731;250583177852;121;0,1,2;3;9;1;1;1
250583177852;250583178292;440;0,1,2;3;9;1;1;1
250583178292;250583178878;586;0,1,2;3;9;1;1;1
250583178878;250583179688;810;0,1,2;3;9;1;1;1
250583179688;250583179790;102;0,1,2;3;9;1;1;1
250583179790;250583179834;44;0,1,2;3;9;1;1;1
250583179834;250583180123;289;0,1,2;3;9;1;1;1
250583180123;250583180368;245;0,1,2;3;9;1;1;1
250583180368;250583180725;357;0,1,2;3;9;1;1;1
250583180725;250583181747;1022;0,1,2;3;9;1;1;1
250583181747;250583182098;351;0,1,2;3;9;1;1;1
250583182098;250583182499;401;0,1,2;3;9;1;1;1
250583182499;250583182720;221;0,1,2;3;9;1;1;1
250583182720;250583182787;67;0,1,2;3;9;1;1;1
250583182787;250583182912;125;0,1,2;3;9;1;1;1
250583182912;250583182970;58;0,1,2;3;9;1;1;1
250583182970;250583183008;38;0,1,2;3;9;1;1;1
250583183008;250583183021;13;0,1,2;3;9;1;1;1
250583183021;250583183086;65;0,1,2;3;9;1;1;1
250583183086;250583183090;4;0,1,2;3;9;1;1;1
250583183090;250583183306;216;0,1,2;3;9;1;1;1
250583183306;250583183345;39;0,1,2;3;9;1;1;1
250583183345;250583183587;242;0,1,2;3;9;1;1;1
250583183587;250583183619;32;0,1,2;3;9;1;1;1
250583183619;250583183798;179;0,1,2;3;9;1;1;1
250583183798;250583183852;54;0,1,2;3;9;1;1;1
250583183852;250583184000;148;0,1,2;3;9;1;1;1
250583184000;250583184115;115;0,1,2;3;9;1;1;1
250583184115;250583184296;181;0,1,2;3;9;1;1;1
250583184296;250583184368;72;0,1,2;3;9;1;1;1
250583184368;250583185128;760;0,1,2;3;9;1;1;1
250583185128;250583185418;290;0,1,2;3;9;1;1;1
250583185418;250583185710;292;0,1,2;3;9;1;1;1
250583185710;250583185794;84;0,1,2;3;9;1;1;1
250583185794;250583185997;203;0,1,2;3;9;1;1;1
250583185997;250583186077;80;0,1,2;3;9;1;1;1
250583186077;250583186299;222;0,1,2;3;9;1;1;1
250583186299;250583186409;110;0,1,2;3;9;1;1;1
250583186409;250583186508;99;0,1,2;3;9;1;1;1
250583186508;250583186530;22;0,1,2;3;9;1;1;1
250583186530;250583186646;116;0,1,2;3;9;1;1;1
250583186646;250583187011;365;0,1,2;3;9;1;1;1
250583187011;250583187336;325;0,1,2;3;9;1;1;1
250583187336;250583187636;300;0,1,2;3;9;1;1;1
250583187636;250583189411;1775;0,1,2;3;9;1;1;1
250583189411;250583190002;591;0,1,2;3;9;1;1;1
250583190002;250583190104;102;0,1,2;3;9;1;1;1
250583190104;250583190633;529;0,1,2;3;9;1;1;1
250583190633;250583190711;78;0,1,2;3;9;1;1;1
250583190711;250583190752;41;0,1,2;3;9;1;1;1
250583190752;250583190930;178;0,1,2;3;9;1;1;1
250583190930;250583191036;106;0,1,2;3;9;1;1;1
250583191036;250583191640;604;0,1,2;3;9;1;1;1
250583191640;250583191710;70;0,1,2;3;9;1;1;1
250583191710;250583191848;138;0,1,2;3;9;1;1;1
250583191848;250583192067;219;0,1,2;3;9;1;1;1
250583192067;250583192426;359;0,1,2;3;9;1;1;1
250583192426;250583192474;48;0,1,2;3;9;1;1;1
250583192474;250583192585;111;0,1,2;3;9;1;1;1
250583192585;250583192630;45;0,1,2;3;9;1;1;1
250583192630;250583192688;58;0,1,2;3;9;1;1;1
250583192688;250583192701;13;0,1,2;3;9;1;1;1
250583192701;250583193314;613;0,1,2;3;9;1;1;1
250583193314;250583194176;862;0,1,2;3;9;1;1;1
250583194176;250583195288;1112;0,1,2;3;9;1;1;1
250583195288;250583195450;162;0,1,2;3;9;1;1;1
250583195450;250583195526;76;0,1,2;3;9;1;1;1
250583195526;250583195635;109;0,1,2;3;9;1;1;1
250583195635;250583195689;54;0,1,2;3;9;1;1;1
250583195689;250583195821;132;0,1,2;3;9;1;1;1
250583195821;250583195875;54;0,1,2;3;9;1;1;1
250583195875;250583195884;9;0,1,2;3;9;1;1;1
250583195884;250583196490;606;0,1,2;3;9;1;1;1
250583196490;250583196814;324;0,1,2;3;9;1;1;1
250583196814;250583197044;230;0,1,2;3;9;1;1;1
250583197044;250583197238;194;0,1,2;3;9;1;1;1
250583197238;250583197293;55;0,1,2;3;9;1;1;1
250583197293;250583197296;3;0,1,2;3;9;1;1;1
250583197296;250583197428;132;0,1,2;3;9;1;1;1
250583197428;250583197656;228;0,1,2;3;9;1;1;1
250583197656;250583197768;112;0,1,2;3;9;1;1;1
250583197768;250583198029;261;0,1,2;3;9;1;1;1
250583198029;250583198144;115;0,1,2;3;9;1;1;1
250583198144;250583198167;23;0,1,2;3;9;1;1;1
250583198167;250583198259;92;0,1,2;3;9;1;1;1
250583198259;250583198440;181;0,1,2;3;9;1;1;1
250583198440;250583198524;84;0,1,2;3;9;1;1;1
250583198524;250583199022;498;0,1,2;3;9;1;1;1
250583199022;250583199101;79;0,1,2;3;9;1;1;1
250583199101;250583199212;111;0,1,2;3;9;1;1;1
250583199212;250583199259;47;0,1,2;3;9;1;1;1
250583199259;250583199268;9;0,1,2;3;9;1;1;1
250583199268;250583199316;48;0,1,2;3;9;1;1;1
250583199316;250583199568;252;0,1,2;3;9;1;1;1
250583199568;250583199576;8;0,1,2;3;9;1;1;1
250583199576;250583199848;272;0,1,2;3;9;1;1;1
250583199848;250583200544;696;0,1,2;3;9;1;1;1
250583200544;250583200738;194;0,1,2;3;9;1;1;1
250583200738;250583201040;302;0,1,2;3;9;1;1;1
250583201040;250583201480;440;0,1,2;3;9;1;1;1
250583201480;250583201929;449;0,1,2;3;9;1;1;1
250583201929;250583202354;425;0,1,2;3;9;1;1;1
250583202354;250583202768;414;0,1,2;3;9;1;1;1
250583202768;250583203789;1021;0,1,2;3;9;1;1;1
250583203789;250583204179;390;0,1,2;3;9;1;1;1
250583204179;250583204303;124;0,1,2;3;9;1;1;1
250583204303;250583204442;139;0,1,2;3;9;1;1;1
250583204442;250583205610;1168;0,1,2;3;9;1;1;1
250583205610;250583205885;275;0,1,2;3;9;1;1;1
250583205885;250583206466;581;0,1,2;3;9;1;1;1
250583206466;250583206967;501;0,1,2;3;9;1;1;1
250583206967;250583207006;39;0,1,2;3;9;1;1;1
250583207006;250583207124;118;0,1,2;3;9;1;1;1
250583207124;250583208142;1018;0,1,2;3;9;1;1;1
250583208142;250583208740;598;0,1,2;3;9;1;1;1
250583208740;250583208746;6;0,1,2;3;9;1;1;1
250583208746;250583209243;497;0,1,2;3;9;1;1;1
250583209243;250583209249;6;0,1,2;3;9;1;1;1
250583209249;250583209434;185;0,1,2;3;9;1;1;1
250583209434;250583210023;589;0,1,2;3;9;1;1;1
250583210023;250583210036;13;0,1,2;3;9;1;1;1
250583210036;250583210063;27;0,1,2;3;9;1;1;1
250583210063;250583210873;810;0,1,2;3;9;1;1;1
250583210873;250583211048;175;0,1,2;3;9;1;1;1
250583211048;250583211059;11;0,1,2;3;9;1;1;1
250583211059;250583211251;192;0,1,2;3;9;1;1;1
250583211251;250583211285;34;0,1,2;3;9;1;1;1
250583211285;250583211351;66;0,1,2;3;9;1;1;1
250583211351;250583211824;473;0,1,2;3;9;1;1;1
250583211824;250583212254;430;0,1,2;3;9;1;1;1
250583212254;250583212298;44;0,1,2;3;9;1;1;1
250583212298;250583212475;177;0,1,2;3;9;1;1;1
250583212475;250583212895;420;0,1,2;3;9;1;1;1
250583212895;250583212930;35;0,1,2;3;9;1;1;1
250583212930;250583213068;138;0,1,2;3;9;1;1;1
250583213068;250583213100;32;0,1,2;3;9;1;1;1
250583213100;250583213113;13;0,1,2;3;9;1;1;1
250583213113;250583213254;141;0,1,2;3;9;1;1;1
250583213254;250583213449;195;0,1,2;3;9;1;1;1
250583213449;250583213462;13;0,1,2;3;9;1;1;1
250583213462;250583213524;62;0,1,2;3;9;1;1;1
250583213524;250583213676;152;0,1,2;3;9;1;1;1
250583213676;250583214387;711;0,1,2;3;9;1;1;1
250583214387;250583214699;312;0,1,2;3;9;1;1;1
250583214699;250583215185;486;0,1,2;3;9;1;1;1
250583215185;250583215386;201;0,1,2;3;9;1;1;1
250583215386;250583215433;47;0,1,2;3;9;1;1;1
250583215433;250583215759;326;0,1,2;3;9;1;1;1
250583215759;250583215995;236;0,1,2;3;9;1;1;1
250583215995;250583216148;153;0,1,2;3;9;1;1;1
250583216148;250583216306;158;0,1,2;3;9;1;1;1
250583216306;250583216387;81;0,1,2;3;9;1;1;1
250583216387;250583216862;475;0,1,2;3;9;1;1;1
250583216862;250583216908;46;0,1,2;3;9;1;1;1
250583216908;250583216952;44;0,1,2;3;9;1;1;1
250583216952;250583216990;38;0,1,2;3;9;1;1;1
250583216990;250583217757;767;0,1,2;3;9;1;1;1
250583217757;250583218199;442;0,1,2;3;9;1;1;1
250583218199;250583218259;60;0,1,2;3;9;1;1;1
250583218259;250583218759;500;0,1,2;3;9;1;1;1
250583218759;250583219205;446;0,1,2;3;9;1;1;1
250583219205;250583219710;505;0,1,2;3;9;1;1;1
250583219710;250583221069;1359;0,1,2;3;9;1;1;1
250583221069;250583221463;394;0,1,2;3;9;1;1;1
250583221463;250583221858;395;0,1,2;3;9;1;1;1
250583221858;250583222379;521;0,1,2;3;9;1;1;1
250583222379;250583222607;228;0,1,2;3;9;1;1;1
250583222607;250583222615;8;0,1,2;3;9;1;1;1
250583222615;250583222686;71;0,1,2;3;9;1;1;1
250583222686;250583222871;185;0,1,2;3;9;1;1;1
250583222871;250583223132;261;0,1,2;3;9;1;1;1
250583223132;250583223291;159;0,1,2;3;9;1;1;1
250583223291;250583223535;244;0,1,2;3;9;1;1;1
250583223535;250583223684;149;0,1,2;3;9;1;1;1
250583223684;250583223784;100;0,1,2;3;9;1;1;1
250583223784;250583224401;617;0,1,2;3;9;1;1;1
250583224401;250583224432;31;0,1,2;3;9;1;1;1
250583224432;250583224436;4;0,1,2;3;9;1;1;1
250583224436;250583224523;87;0,1,2;3;9;1;1;1
250583224523;250583224543;20;0,1,2;3;9;1;1;1
250583224543;250583224815;272;0,1,2;3;9;1;1;1
250583224815;250583224821;6;0,1,2;3;9;1;1;1
250583224821;250583225020;199;0,1,2;3;9;1;1;1
250583225020;250583225624;604;0,1,2;3;9;1;1;1
250583225624;250583225790;166;0,1,2;3;9;1;1;1
250583225790;250583225974;184;0,1,2;3;9;1;1;1
250583225974;250583226045;71;0,1,2;3;9;1;1;1
250583226045;250583226185;140;0,1,2;3;9;1;1;1
250583226185;250583226208;23;0,1,2;3;9;1;1;1
250583226208;250583226494;286;0,1,2;3;9;1;1;1
250583226494;250583227216;722;0,1,2;3;9;1;1;1
250583227216;250583227321;105;0,1,2;3;9;1;1;1
250583227321;250583227399;78;0,1,2;3;9;1;1;1
250583227399;250583227635;236;0,1,2;3;9;1;1;1
250583227635;250583227840;205;0,1,2;3;9;1;1;1
250583227840;250583228291;451;0,1,2;3;9;1;1;1
250583228291;250583228547;256;0,1,2;3;9;1;1;1
250583228547;250583229118;571;0,1,2;3;9;1;1;1
250583229118;250583229427;309;0,1,2;3;9;1;1;1
250583229427;250583229542;115;0,1,2;3;9;1;1;1
250583229542;250583229834;292;0,1,2;3;9;1;1;1
250583229834;250583230592;758;0,1,2;3;9;1;1;1
250583230592;250583230858;266;0,1,2;3;9;1;1;1
250583230858;250583230932;74;0,1,2;3;9;1;1;1
250583230932;250583231146;214;0,1,2;3;9;1;1;1
250583231146;250583232801;1655;0,1,2;3;9;1;1;1
250583232801;250583233714;913;0,1,2;3;9;1;1;1
250583233714;250583234910;1196;0,1,2;3;9;1;1;1
250583234910;250583235274;364;0,1,2;3;9;1;1;1
250583235274;250583235464;190;0,1,2;3;9;1;1;1
250583235464;250583235685;221;0,1,2;3;9;1;1;1
250583235685;250583235743;58;0,1,2;3;9;1;1;1
250583235743;250583236007;264;0,1,2;3;9;1;1;1
250583236007;250583236092;85;0,1,2;3;9;1;1;1
250583236092;250583236114;22;0,1,2;3;9;1;1;1
250583236114;250583236767;653;0,1,2;3;9;1;1;1
250583236767;250583237961;1194;0,1,2;3;9;1;1;1
250583237961;250583239436;1475;0,1,2;3;9;1;1;1
250583239436;250583239500;64;0,1,2;3;9;1;1;1
250583239500;250583242244;2744;0,1,2;3;9;1;1;1
250583242244;250583244414;2170;0,1,2;3;9;1;1;1
250583244414;250583244624;210;0,1,2;3;9;1;1;1
250583244624;250583245257;633;0,1,2;3;9;1;1;1
250583245257;250583245374;117;0,1,2;3;9;1;1;1
250583245374;250583245565;191;0,1,2;3;9;1;1;1
250583245565;250583245721;156;0,1,2;3;9;1;1;1
250583245721;250583249105;3384;0,1,2;3;9;1;1;1
250583249105;250583250142;1037;0,1,2;3;9;1;1;1
250583250142;250583252363;2221;0,1,2;3;9;1;1;1
250583252363;250583254034;1671;0,1,2;3;9;1;1;1
250583254034;250583254112;78;0,1,2;3;9;1;1;1
250583254112;250583255488;1376;0,1,2;3;9;1;1;1
250583255488;250583255883;395;0,1,2;3;9;1;1;1
250583255883;250583256129;246;0,1,2;3;9;1;1;1
250583256129;250583256605;476;0,1,2;3;9;1;1;1
250583256605;250583256634;29;0,1,2;3;9;1;1;1
250583256634;250583256663;29;0,1,2;3;9;1;1;1
250583256663;250583256830;167;0,1,2;3;9;1;1;1
250583256830;250583257490;660;0,1,2;3;9;1;1;1
250583257490;250583258492;1002;0,1,2;3;9;1;1;1
250583258492;250583258529;37;0,1,2;3;9;1;1;1
250583258529;250583258717;188;0,1,2;3;9;1;1;1
250583258717;250583259552;835;0,1,2;3;9;1;1;1
250583259552;250583260123;571;0,1,2;3;9;1;1;1
250583260123;250583260162;39;0,1,2;3;9;1;1;1
250583260162;250583261025;863;0,1,2;3;9;1;1;1
250583261025;250583261361;336;0,1,2;3;9;1;1;1
250583261361;250583261415;54;0,1,2;3;9;1;1;1
250583261415;250583261533;118;0,1,2;3;9;1;1;1
250583261533;250583261917;384;0,1,2;3;9;1;1;1
250583261917;250583262800;883;0,1,2;3;9;1;1;1
250583262800;250583264324;1524;0,1,2;3;9;1;1;1
250583264324;250583264573;249;0,1,2;3;9;1;1;1
250583264573;250583264719;146;0,1,2;3;9;1;1;1
250583264719;250583264780;61;0,1,2;3;9;1;1;1
250583264780;250583265461;681;0,1,2;3;9;1;1;1
250583265461;250583265748;287;0,1,2;3;9;1;1;1
250583265748;250583265829;81;0,1,2;3;9;1;1;1
250583265829;250583266471;642;0,1,2;3;9;1;1;1
250583266471;250583266844;373;0,1,2;3;9;1;1;1
250583266844;250583267384;540;0,1,2;3;9;1;1;1
250583267384;250583267519;135;0,1,2;3;9;1;1;1
250583267519;250583267774;255;0,1,2;3;9;1;1;1
250583267774;250583268935;1161;0,1,2;3;9;1;1;1
250583268935;250583269148;213;0,1,2;3;9;1;1;1
250583269148;250583269299;151;0,1,2;3;9;1;1;1
250583269299;250583269404;105;0,1,2;3;9;1;1;1
250583269404;250583269498;94;0,1,2;3;9;1;1;1
250583269498;250583270073;575;0,1,2;3;9;1;1;1
250583270073;250583270646;573;0,1,2;3;9;1;1;1
250583270646;250583271816;1170;0,1,2;3;9;1;1;1
250583271816;250583272882;1066;0,1,2;3;9;1;1;1
250583272882;250583272954;72;0,1,2;3;9;1;1;1
250583272954;250583273505;551;0,1,2;3;9;1;1;1
250583273505;250583273535;30;0,1,2;3;9;1;1;1
250583273535;250583274172;637;0,1,2;3;9;1;1;1
250583274172;250583274726;554;0,1,2;3;9;1;1;1
250583274726;250583274794;68;0,1,2;3;9;1;1;1
250583274794;250583274975;181;0,1,2;3;9;1;1;1
250583274975;250583276444;1469;0,1,2;3;9;1;1;1
250583276444;250583276683;239;0,1,2;3;9;1;1;1
250583276683;250583276770;87;0,1,2;3;9;1;1;1
250583276770;250583276826;56;0,1,2;3;9;1;1;1
250583276826;250583277188;362;0,1,2;3;9;1;1;1
250583277188;250583277376;188;0,1,2;3;9;1;1;1
250583277376;250583277534;158;0,1,2;3;9;1;1;1
250583277534;250583277646;112;0,1,2;3;9;1;1;1
250583277646;250583278112;466;0,1,2;3;9;1;1;1
250583278112;250583278792;680;0,1,2;3;9;1;1;1
250583278792;250583279532;740;0,1,2;3;9;1;1;1
250583279532;250583280561;1029;0,1,2;3;9;1;1;1
250583280561;250583280572;11;0,1,2;3;9;1;1;1
250583280572;250583280689;117;0,1,2;3;9;1;1;1
250583280689;250583281589;900;0,1,2;3;9;1;1;1
250583281589;250583281600;11;0,1,2;3;9;1;1;1
250583281600;250583281854;254;0,1,2;3;9;1;1;1
250583281854;250583283235;1381;0,1,2;3;9;1;1;1
250583283235;250583283283;48;0,1,2;3;9;1;1;1
250583283283;250583283526;243;0,1,2;3;9;1;1;1
250583283526;250583283537;11;0,1,2;3;9;1;1;1
250583283537;250583283613;76;0,1,2;3;9;1;1;1
250583283613;250583285357;1744;0,1,2;3;9;1;1;1
250583285357;250583286303;946;0,1,2;3;9;1;1;1
250583286303;250583286304;1;0,1,2;3;9;1;1;1
250583286304;250583286629;325;0,1,2;3;9;1;1;1
250583286629;250583286709;80;0,1,2;3;9;1;1;1
250583286709;250583286933;224;0,1,2;3;9;1;1;1
250583286933;250583287313;380;0,1,2;3;9;1;1;1
250583287313;250583288139;826;0,1,2;3;9;1;1;1
250583288139;250583288478;339;0,1,2;3;9;1;1;1
250583288478;250583288508;30;0,1,2;3;9;1;1;1
250583288508;250583288587;79;0,1,2;3;9;1;1;1
250583288587;250583288694;107;0,1,2;3;9;1;1;1
250583288694;250583289212;518;0,1,2;3;9;1;1;1
250583289212;250583289266;54;0,1,2;3;9;1;1;1
250583289266;250583290276;1010;0,1,2;3;9;1;1;1
250583290276;250583290930;654;0,1,2;3;9;1;1;1
250583290930;250583291292;362;0,1,2;3;9;1;1;1
250583291292;250583291569;277;0,1,2;3;9;1;1;1
250583291569;250583291646;77;0,1,2;3;9;1;1;1
250583291646;250583291763;117;0,1,2;3;9;1;1;1
250583291763;250583292129;366;0,1,2;3;9;1;1;1
250583292129;250583292600;471;0,1,2;3;9;1;1;1
250583292600;250583293273;673;0,1,2;3;9;1;1;1
250583293273;250583294223;950;0,1,2;3;9;1;1;1
250583294223;250583296848;2625;0,1,2;3;9;1;1;1
250583296848;250583296867;19;0,1,2;3;9;1;1;1
250583296867;250583297626;759;0,1,2;3;9;1;1;1
250583297626;250583297679;53;0,1,2;3;9;1;1;1
250583297679;250583297709;30;0,1,2;3;9;1;1;1
250583297709;250583297945;236;0,1,2;3;9;1;1;1
250583297945;250583299356;1411;0,1,2;3;9;1;1;1
250583299356;250583299519;163;0,1,2;3;9;1;1;1
250583299519;250583299526;7;0,1,2;3;9;1;1;1
250583299526;250583299548;22;0,1,2;3;9;1;1;1
250583299548;250583299557;9;0,1,2;3;9;1;1;1
250583299557;250583299601;44;0,1,2;3;9;1;1;1
250583299601;250583299672;71;0,1,2;3;9;1;1;1
250583299672;250583299694;22;0,1,2;3;9;1;1;1
250583299694;250583299713;19;0,1,2;3;9;1;1;1
250583299713;250583299886;173;0,1,2;3;9;1;1;1
250583299886;250583299922;36;0,1,2;3;9;1;1;1
250583299922;250583299981;59;0,1,2;3;9;1;1;1
250583299981;250583300300;319;0,1,2;3;9;1;1;1
250583300300;250583302668;2368;0,1,2;3;9;1;1;1
250583302668;250583302741;73;0,1,2;3;9;1;1;1
250583302741;250583303008;267;0,1,2;3;9;1;1;1
250583303008;250583303812;804;0,1,2;3;9;1;1;1
250583303812;250583303882;70;0,1,2;3;9;1;1;1
250583303882;250583304355;473;0,1,2;3;9;1;1;1
250583304355;250583304912;557;0,1,2;3;9;1;1;1
250583304912;250583306264;1352;0,1,2;3;9;1;1;1
250583306264;250583306733;469;0,1,2;3;9;1;1;1
250583306733;250583306820;87;0,1,2;3;9;1;1;1
250583306820;250583306987;167;0,1,2;3;9;1;1;1
250583306987;250583307189;202;0,1,2;3;9;1;1;1
250583307189;250583307568;379;0,1,2;3;9;1;1;1
250583307568;250583309097;1529;0,1,2;3;9;1;1;1
250583309097;250583309111;14;0,1,2;3;9;1;1;1
250583309111;250583309600;489;0,1,2;3;9;1;1;1
250583309600;250583310189;589;0,1,2;3;9;1;1;1
250583310189;250583310510;321;0,1,2;3;9;1;1;1
250583310510;250583313904;3394;0,1,2;3;9;1;1;1
250583313904;250583318025;4121;0,1,2;3;9;1;1;1
250583318025;250583319463;1438;0,1,2;3;9;1;1;1
250583319463;250583319468;5;0,1,2;3;9;1;1;1
250583319468;250583319524;56;0,1,2;3;9;1;1;1
250583319524;250583319613;89;0,1,2;3;9;1;1;1
250583319613;250583320356;743;0,1,2;3;9;1;1;1
250583320356;250583321838;1482;0,1,2;3;9;1;1;1
250583321838;250583322880;1042;0,1,2;3;9;1;1;1
250583322880;250583322891;11;0,1,2;3;9;1;1;1
250583322891;250583323696;805;0,1,2;3;9;1;1;1
250583323696;250583323847;151;0,1,2;3;9;1;1;1
250583323847;250583323893;46;0,1,2;3;9;1;1;1
250583323893;250583324453;560;0,1,2;3;9;1;1;1
250583324453;250583324501;48;0,1,2;3;9;1;1;1
250583324501;250583325204;703;0,1,2;3;9;1;1;1
250583325204;250583325295;91;0,1,2;3;9;1;1;1
250583325295;250583325304;9;0,1,2;3;9;1;1;1
250583325304;250583325489;185;0,1,2;3;9;1;1;1
250583325489;250583325691;202;0,1,2;3;9;1;1;1
250583325691;250583325734;43;0,1,2;3;9;1;1;1
250583325734;250583325900;166;0,1,2;3;9;1;1;1
250583325900;250583325929;29;0,1,2;3;9;1;1;1
250583325929;250583326194;265;0,1,2;3;9;1;1;1
250583326194;250583326222;28;0,1,2;3;9;1;1;1
250583326222;250583326244;22;0,1,2;3;9;1;1;1
250583326244;250583326549;305;0,1,2;3;9;1;1;1
250583326549;250583327012;463;0,1,2;3;9;1;1;1
250583327012;250583327161;149;0,1,2;3;9;1;1;1
250583327161;250583327172;11;0,1,2;3;9;1;1;1
250583327172;250583327229;57;0,1,2;3;9;1;1;1
250583327229;250583329318;2089;0,1,2;3;9;1;1;1
250583329318;250583329391;73;0,1,2;3;9;1;1;1
250583329391;250583329398;7;0,1,2;3;9;1;1;1
250583329398;250583330189;791;0,1,2;3;9;1;1;1
250583330189;250583330325;136;0,1,2;3;9;1;1;1
250583330325;250583330454;129;0,1,2;3;9;1;1;1
250583330454;250583330638;184;0,1,2;3;9;1;1;1
250583330638;250583331036;398;0,1,2;3;9;1;1;1
250583331036;250583331140;104;0,1,2;3;9;1;1;1
250583331140;250583331972;832;0,1,2;3;9;1;1;1
250583331972;250583332010;38;0,1,2;3;9;1;1;1
250583332010;250583332525;515;0,1,2;3;9;1;1;1
250583332525;250583332569;44;0,1,2;3;9;1;1;1
250583332569;250583332825;256;0,1,2;3;9;1;1;1
250583332825;250583334692;1867;0,1,2;3;9;1;1;1
250583334692;250583334804;112;0,1,2;3;9;1;1;1
250583334804;250583334979;175;0,1,2;3;9;1;1;1
250583334979;250583335462;483;0,1,2;3;9;1;1;1
250583335462;250583335497;35;0,1,2;3;9;1;1;1
250583335497;250583336043;546;0,1,2;3;9;1;1;1
250583336043;250583336117;74;0,1,2;3;9;1;1;1
250583336117;250583336686;569;0,1,2;3;9;1;1;1
250583336686;250583336728;42;0,1,2;3;9;1;1;1
250583336728;250583337911;1183;0,1,2;3;9;1;1;1
250583337911;250583338929;1018;0,1,2;3;9;1;1;1
250583338929;250583339351;422;0,1,2;3;9;1;1;1
250583339351;250583340031;680;0,1,2;3;9;1;1;1
250583340031;250583340062;31;0,1,2;3;9;1;1;1
250583340062;250583342118;2056;0,1,2;3;9;1;1;1
250583342118;250583342606;488;0,1,2;3;9;1;1;1
250583342606;250583343930;1324;0,1,2;3;9;1;1;1
250583343930;250583345226;1296;0,1,2;3;9;1;1;1
250583345226;250583345294;68;0,1,2;3;9;1;1;1
250583345294;250583345662;368;0,1,2;3;9;1;1;1
250583345662;250583345758;96;0,1,2;3;9;1;1;1
250583345758;250583347538;1780;0,1,2;3;9;1;1;1
250583347538;250583347624;86;0,1,2;3;9;1;1;1
250583347624;250583347664;40;0,1,2;3;9;1;1;1
250583347664;250583347697;33;0,1,2;3;9;1;1;1
250583347697;250583349115;1418;0,1,2;3;9;1;1;1
250583349115;250583349324;209;0,1,2;3;9;1;1;1
250583349324;250583349752;428;0,1,2;3;9;1;1;1
250583349752;250583350959;1207;0,1,2;3;9;1;1;1
250583350959;250583351066;107;0,1,2;3;9;1;1;1
250583351066;250583352833;1767;0,1,2;3;9;1;1;1
250583352833;250583353747;914;0,1,2;3;9;1;1;1
250583353747;250583353829;82;0,1,2;3;9;1;1;1
250583353829;250583354762;933;0,1,2;3;9;1;1;1
250583354762;250583354993;231;0,1,2;3;9;1;1;1
250583354993;250583356001;1008;0,1,2;3;9;1;1;1
250583356001;250583356331;330;0,1,2;3;9;1;1;1
250583356331;250583356628;297;0,1,2;3;9;1;1;1
250583356628;250583357278;650;0,1,2;3;9;1;1;1
250583357278;250583358417;1139;0,1,2;3;9;1;1;1
250583358417;250583358841;424;0,1,2;3;9;1;1;1
250583358841;250583359580;739;0,1,2;3;9;1;1;1
250583359580;250583359781;201;0,1,2;3;9;1;1;1
250583359781;250583360444;663;0,1,2;3;9;1;1;1
250583360444;250583360529;85;0,1,2;3;9;1;1;1
250583360529;250583360905;376;0,1,2;3;9;1;1;1
250583360905;250583361809;904;0,1,2;3;9;1;1;1
250583361809;250583362929;1120;0,1,2;3;9;1;1;1
250583362929;250583363136;207;0,1,2;3;9;1;1;1
250583363136;250583364728;1592;0,1,2;3;9;1;1;1
250583364728;250583366639;1911;0,1,2;3;9;1;1;1
250583366639;250583368084;1445;0,1,2;3;9;1;1;1
250583368084;250583368127;43;0,1,2;3;9;1;1;1
250583368127;250583368440;313;0,1,2;3;9;1;1;1
250583368440;250583368732;292;0,1,2;3;9;1;1;1
250583368732;250583369090;358;0,1,2;3;9;1;1;1
250583369090;250583369854;764;0,1,2;3;9;1;1;1
250583369854;250583370629;775;0,1,2;3;9;1;1;1
250583370629;250583372068;1439;0,1,2;3;9;1;1;1
250583372068;250583373176;1108;0,1,2;3;9;1;1;1
250583373176;250583373411;235;0,1,2;3;9;1;1;1
250583373411;250583373860;449;0,1,2;3;9;1;1;1
250583373860;250583374589;729;0,1,2;3;9;1;1;1
250583374589;250583374788;199;0,1,2;3;9;1;1;1
250583374788;250583374862;74;0,1,2;3;9;1;1;1
250583374862;250583375544;682;0,1,2;3;9;1;1;1
250583375544;250583378283;2739;0,1,2;3;9;1;1;1
250583378283;250583378553;270;0,1,2;3;9;1;1;1
250583378553;250583380282;1729;0,1,2;3;9;1;1;1
250583380282;250583380408;126;0,1,2;3;9;1;1;1
250583380408;250583381809;1401;0,1,2;3;9;1;1;1
250583381809;250583381885;76;0,1,2;3;9;1;1;1
250583381885;250583382287;402;0,1,2;3;9;1;1;1
250583382287;250583382719;432;0,1,2;3;9;1;1;1
250583382719;250583383825;1106;0,1,2;3;9;1;1;1
250583383825;250583385430;1605;0,1,2;3;9;1;1;1
250583385430;250583387161;1731;0,1,2;3;9;1;1;1
250583387161;250583387322;161;0,1,2;3;9;1;1;1
250583387322;250583388435;1113;0,1,2;3;9;1;1;1
250583388435;250583389217;782;0,1,2;3;9;1;1;1
250583389217;250583389537;320;0,1,2;3;9;1;1;1
250583389537;250583389553;16;0,1,2;3;9;1;1;1
250583389553;250583390017;464;0,1,2;3;9;1;1;1
250583390017;250583390069;52;0,1,2;3;9;1;1;1
250583390069;250583390270;201;0,1,2;3;9;1;1;1
250583390270;250583392264;1994;0,1,2;3;9;1;1;1
250583392264;250583393522;1258;0,1,2;3;9;1;1;1
250583393522;250583394903;1381;0,1,2;3;9;1;1;1
250583394903;250583395487;584;0,1,2;3;9;1;1;1
