start;end;duration;jobs;njobs;days;ndays
258107619127;258107619188;61;2,9;2;1;1
258107619188;258107619240;52;2,9;2;1;1
258107619240;258107619345;105;2,9;2;1;1
258107619345;258107619444;99;2,9;2;1;1
258107619444;258107619594;150;2,9;2;1;1
258107619594;258107619789;195;2,9;2;1;1
258107619789;258107620003;214;2,9;2;1;1
258107620003;258107620532;529;2,9;2;1;1
258107620532;258107621357;825;2,9;2;1;1
258107621357;258107622631;1274;2,9;2;1;1
258107622631;258107624185;1554;2,9;2;1;1
258107624185;258107624438;253;2,9;2;1;1
258107624438;258107625048;610;2,9;2;1;1
258107696906;258107696952;46;2,9;2;1;1
258107696952;258107697025;73;2,9;2;1;1
258107697025;258107697178;153;2,9;2;1;1
258107697178;258107697330;152;2,9;2;1;1
258107697330;258107697372;42;2,9;2;1;1
258107697372;258107698415;1043;2,9;2;1;1
258107698415;258107698438;23;2,9;2;1;1
258107698438;258107700532;2094;2,9;2;1;1
258107700532;258107704612;4080;2,9;2;1;1
258107704612;258107705192;580;2,9;2;1;1
258107705192;258107705265;73;2,9;2;1;1
258107705265;258107705457;192;2,9;2;1;1
258107705457;258107705600;143;2,9;2;1;1
258107705600;258107705650;50;2,9;2;1;1
258107705650;258107706625;975;2,9;2;1;1
258107706625;258107706626;1;2,9;2;1;1
258107706626;258107706748;122;2,9;2;1;1
258107706748;258107706840;92;2,9;2;1;1
258107706840;258107707250;410;2,9;2;1;1
258107707250;258107707890;640;2,9;2;1;1
258107707890;258107708167;277;2,9;2;1;1
258107708167;258107708330;163;2,9;2;1;1
258107708330;258107708488;158;2,9;2;1;1
258107708488;258107708628;140;2,9;2;1;1
258107708628;258107709165;537;2,9;2;1;1
258107709165;258107709206;41;2,9;2;1;1
258107709206;258107710146;940;2,9;2;1;1
258107710146;258107710351;205;2,9;2;1;1
258107710351;258107710913;562;2,9;2;1;1
258107710913;258107711053;140;2,9;2;1;1
258107711053;258107711648;595;2,9;2;1;1
258107711648;258107711748;100;2,9;2;1;1
258107711748;258107711781;33;2,9;2;1;1
258107711781;258107711821;40;2,9;2;1;1
258107711821;258107712032;211;2,9;2;1;1
258107712032;258107712217;185;2,9;2;1;1
258107712217;258107712261;44;2,9;2;1;1
258107712261;258107712364;103;2,9;2;1;1
258107712364;258107712636;272;2,9;2;1;1
258107712636;258107712638;2;2,9;2;1;1
258107712638;258107712648;10;2,9;2;1;1
258107712648;258107712721;73;2,9;2;1;1
258107712721;258107712725;4;2,9;2;1;1
258107712725;258107712736;11;2,9;2;1;1
258107712736;258107712805;69;2,9;2;1;1
258107712805;258107712900;95;2,9;2;1;1
258107712900;258107712979;79;2,9;2;1;1
258107712979;258107713156;177;2,9;2;1;1
258107713156;258107713176;20;2,9;2;1;1
258107713176;258107713249;73;2,9;2;1;1
258107713249;258107713368;119;2,9;2;1;1
258107713368;258107713395;27;2,9;2;1;1
258107713395;258107713453;58;2,9;2;1;1
258107713453;258107713576;123;2,9;2;1;1
258107713576;258107713749;173;2,9;2;1;1
258107713749;258107713828;79;2,9;2;1;1
258107713828;258107713880;52;2,9;2;1;1
258107713880;258107713886;6;2,9;2;1;1
258107713886;258107713897;11;2,9;2;1;1
258107713897;258107713923;26;2,9;2;1;1
258107713923;258107714059;136;2,9;2;1;1
258107714059;258107714074;15;2,9;2;1;1
258107714074;258107714098;24;2,9;2;1;1
258107714098;258107714196;98;2,9;2;1;1
258107714196;258107714240;44;2,9;2;1;1
258107714240;258107714277;37;2,9;2;1;1
258107714277;258107714321;44;2,9;2;1;1
258107714321;258107714384;63;2,9;2;1;1
258107714384;258107714457;73;2,9;2;1;1
258107714457;258107714491;34;2,9;2;1;1
258107714491;258107714502;11;2,9;2;1;1
258107714502;258107714615;113;2,9;2;1;1
258107714615;258107714619;4;2,9;2;1;1
258107714619;258107714669;50;2,9;2;1;1
258107714669;258107714754;85;2,9;2;1;1
258107714754;258107714999;245;2,9;2;1;1
258107714999;258107715134;135;2,9;2;1;1
258107715134;258107715270;136;2,9;2;1;1
258107715270;258107715605;335;2,9;2;1;1
258107715605;258107715857;252;2,9;2;1;1
258107715857;258107715914;57;2,9;2;1;1
258107715914;258107716061;147;2,9;2;1;1
258107716061;258107716103;42;2,9;2;1;1
258107716103;258107716650;547;2,9;2;1;1
258107716650;258107716984;334;2,9;2;1;1
258107716984;258107717207;223;2,9;2;1;1
258107717207;258107717279;72;2,9;2;1;1
258107717279;258107717518;239;2,9;2;1;1
258107717518;258107717724;206;2,9;2;1;1
258107717724;258107717851;127;2,9;2;1;1
258107717851;258107717923;72;2,9;2;1;1
258107717923;258107718464;541;2,9;2;1;1
258107718464;258107720772;2308;2,9;2;1;1
258107720772;258107720877;105;2,9;2;1;1
258107720877;258107721238;361;2,9;2;1;1
258107721238;258107721380;142;2,9;2;1;1
258107721380;258107721444;64;2,9;2;1;1
258107721444;258107721861;417;2,9;2;1;1
258107721861;258107722066;205;2,9;2;1;1
258107722066;258107722546;480;2,9;2;1;1
258107722546;258107723242;696;2,9;2;1;1
258107723242;258107723347;105;2,9;2;1;1
258107723347;258107723441;94;2,9;2;1;1
258107723441;258107723653;212;2,9;2;1;1
258107723653;258107723920;267;2,9;2;1;1
258107723920;258107723997;77;2,9;2;1;1
258107723997;258107724255;258;2,9;2;1;1
258107724255;258107724289;34;2,9;2;1;1
258107724289;258107724399;110;2,9;2;1;1
258107724399;258107724509;110;2,9;2;1;1
258107724509;258107724645;136;2,9;2;1;1
258107724645;258107724692;47;2,9;2;1;1
258107724692;258107724745;53;2,9;2;1;1
258107724745;258107724951;206;2,9;2;1;1
258107724951;258107725229;278;2,9;2;1;1
258107725229;258107725488;259;2,9;2;1;1
258107725488;258107725948;460;2,9;2;1;1
258107725948;258107726098;150;2,9;2;1;1
258107726098;258107726242;144;2,9;2;1;1
258107726242;258107726251;9;2,9;2;1;1
258107726251;258107726408;157;2,9;2;1;1
258111006618;258111006680;62;2,9;2;1;1
258111006680;258111006691;11;2,9;2;1;1
258111006691;258111006715;24;2,9;2;1;1
258111006715;258111006744;29;2,9;2;1;1
258111006744;258111006935;191;2,9;2;1;1
258111006935;258111007032;97;2,9;2;1;1
258111007032;258111007083;51;2,9;2;1;1
258111007083;258111007107;24;2,9;2;1;1
258111007107;258111007211;104;2,9;2;1;1
258111007211;258111007252;41;2,9;2;1;1
258111009877;258111009899;22;2,9;2;1;1
258111009899;258111009936;37;2,9;2;1;1
258111009936;258111010088;152;2,9;2;1;1
258111010088;258111010126;38;2,9;2;1;1
258111014328;258111014534;206;2,9;2;1;1
