start;end;duration;jobs;njobs;days;ndays
252169314817;252169341038;26221;9;1;1;1
252169341038;252169354193;13155;9;1;1;1
252169354193;252169381314;27121;9;1;1;1
252169381314;252169404966;23652;9;1;1;1
252169404966;252169407307;2341;9;1;1;1
252169407307;252169455777;48470;9;1;1;1
252169455777;252169458165;2388;9;1;1;1
252169458165;252169514468;56303;9;1;1;1
252169514468;252169533399;18931;9;1;1;1
252169533399;252169634929;101530;9;1;1;1
252169634929;252169644051;9122;9;1;1;1
252169644051;252169669078;25027;9;1;1;1
252169669078;252169698220;29142;9;1;1;1
252169698220;252169719192;20972;9;1;1;1
252169719192;252169732150;12958;9;1;1;1
252169732150;252169743701;11551;9;1;1;1
252169743701;252169745022;1321;9;1;1;1
252169745022;252169756702;11680;9;1;1;1
252169756702;252169758616;1914;9;1;1;1
252169758616;252169769262;10646;9;1;1;1
252169769262;252169778339;9077;9;1;1;1
252169778339;252169784992;6653;9;1;1;1
252169784992;252169822822;37830;9;1;1;1
252169822822;252169850242;27420;9;1;1;1
252169850242;252169877104;26862;9;1;1;1
252169877104;252169904670;27566;9;1;1;1
252169904670;252169960287;55617;9;1;1;1
252169960287;252169963271;2984;9;1;1;1
252169963271;252169970734;7463;9;1;1;1
252169970734;252169972124;1390;9;1;1;1
252169972124;252169984761;12637;9;1;1;1
252169984761;252170022061;37300;9;1;1;1
252170022061;252170033361;11300;9;1;1;1
252170033361;252170054687;21326;9;1;1;1
252170054687;252170095313;40626;9;1;1;1
252170095313;252170097684;2371;9;1;1;1
252170097684;252170115822;18138;9;1;1;1
252170115822;252170119444;3622;9;1;1;1
252170119444;252170145666;26222;9;1;1;1
252170145666;252170149234;3568;9;1;1;1
252170149234;252170175111;25877;9;1;1;1
252170175111;252170185895;10784;9;1;1;1
252170185895;252170197145;11250;9;1;1;1
252170197145;252170197180;35;9;1;1;1
252170197180;252170197444;264;9;1;1;1
252170197444;252170224101;26657;9;1;1;1
252170224101;252170224412;311;9;1;1;1
252170224412;252170228487;4075;9;1;1;1
252170228487;252170235951;7464;9;1;1;1
252170235951;252170265302;29351;9;1;1;1
252170265302;252170324000;58698;9;1;1;1
252170324000;252170349075;25075;9;1;1;1
252170349075;252170356839;7764;9;1;1;1
252170356839;252170368115;11276;9;1;1;1
252170368115;252170381258;13143;9;1;1;1
252170381258;252170389925;8667;9;1;1;1
252170389925;252170410820;20895;9;1;1;1
252170410820;252170437391;26571;9;1;1;1
252170437391;252170465464;28073;9;1;1;1
252170465464;252170472620;7156;9;1;1;1
252170472620;252170494513;21893;9;1;1;1
252170494513;252170537061;42548;9;1;1;1
252170537061;252170555645;18584;9;1;1;1
252170555645;252170579962;24317;9;1;1;1
252170579962;252170592428;12466;9;1;1;1
252170592428;252170599231;6803;9;1;1;1
252170599231;252170601411;2180;9;1;1;1
252170601411;252170602761;1350;9;1;1;1
252170602761;252170613920;11159;9;1;1;1
252170613920;252170625564;11644;9;1;1;1
252170625564;252170626623;1059;9;1;1;1
252170626623;252170628382;1759;9;1;1;1
252170628382;252170634020;5638;9;1;1;1
252170634020;252170641036;7016;9;1;1;1
252170641036;252170656871;15835;9;1;1;1
252170656871;252170657760;889;9;1;1;1
252170657760;252170677298;19538;9;1;1;1
252170677298;252170683262;5964;9;1;1;1
252170683262;252170685559;2297;9;1;1;1
252170685559;252170721139;35580;9;1;1;1
252170721139;252170774323;53184;9;1;1;1
252170774323;252170808510;34187;9;1;1;1
252170808510;252170850869;42359;9;1;1;1
252170850869;252170871262;20393;9;1;1;1
252170871262;252170894134;22872;9;1;1;1
252170894134;252170902776;8642;9;1;1;1
252170902776;252170913168;10392;9;1;1;1
252170913168;252170920389;7221;9;1;1;1
252170920389;252170932980;12591;9;1;1;1
252170932980;252170946988;14008;9;1;1;1
252170946988;252170947024;36;9;1;1;1
252170947024;252170956183;9159;9;1;1;1
252170956183;252170956419;236;9;1;1;1
252170956419;252171003725;47306;9;1;1;1
252171003725;252171007193;3468;9;1;1;1
252171007193;252171017660;10467;9;1;1;1
252171017660;252171019660;2000;9;1;1;1
252171019660;252171024650;4990;9;1;1;1
252171024650;252171047110;22460;9;1;1;1
252171047110;252171055728;8618;9;1;1;1
252171055728;252171056169;441;9;1;1;1
252171056169;252171072520;16351;9;1;1;1
252171072520;252171091190;18670;9;1;1;1
252171091190;252171115968;24778;9;1;1;1
252171115968;252236693634;65577666;9;1;1;1
