start;end;duration;jobs;njobs;days;ndays
258105441631;258105444255;2624;2,9;2;1;1
258105444255;258105447049;2794;2,9;2;1;1
258105447049;258105447164;115;2,9;2;1;1
258105447164;258105452004;4840;2,9;2;1;1
258105452004;258105452041;37;2,9;2;1;1
258105452041;258105452432;391;2,9;2;1;1
258105452432;258105452449;17;2,9;2;1;1
258105452449;258105452555;106;2,9;2;1;1
258105452555;258105452661;106;2,9;2;1;1
258105452661;258105452752;91;2,9;2;1;1
258105452752;258105453164;412;2,9;2;1;1
258105453164;258105457014;3850;2,9;2;1;1
258105457014;258105457409;395;2,9;2;1;1
258105457409;258105457499;90;2,9;2;1;1
258105457499;258105457527;28;2,9;2;1;1
258105457527;258105457629;102;2,9;2;1;1
258105457629;258105457780;151;2,9;2;1;1
258105457780;258105458167;387;2,9;2;1;1
258105458520;258105458886;366;2,9;2;1;1
258105458886;258105458956;70;2,9;2;1;1
258105458956;258105459196;240;2,9;2;1;1
258105459196;258105459565;369;2,9;2;1;1
258105459565;258105459769;204;2,9;2;1;1
258105459769;258105459810;41;2,9;2;1;1
258105459810;258105459882;72;2,9;2;1;1
258105459882;258105460040;158;2,9;2;1;1
258105460040;258105461717;1677;2,9;2;1;1
258105461717;258105466275;4558;2,9;2;1;1
258105466275;258105467275;1000;2,9;2;1;1
258105467275;258105468603;1328;2,9;2;1;1
258105468603;258105468673;70;2,9;2;1;1
258105468673;258105477267;8594;2,9;2;1;1
258105477267;258105479020;1753;2,9;2;1;1
258105479020;258105480154;1134;2,9;2;1;1
258105480154;258105482007;1853;2,9;2;1;1
258105482007;258105482317;310;2,9;2;1;1
258105482317;258105482914;597;2,9;2;1;1
258105482914;258105483625;711;2,9;2;1;1
258105483625;258105483904;279;2,9;2;1;1
258105483904;258105484198;294;2,9;2;1;1
258105484198;258105484772;574;2,9;2;1;1
258105551426;258105559787;8361;2,9;2;1;1
258105559787;258105559994;207;2,9;2;1;1
258105559994;258105564073;4079;2,9;2;1;1
258105564073;258105575015;10942;2,9;2;1;1
258105575015;258105577764;2749;2,9;2;1;1
258105577764;258105577938;174;2,9;2;1;1
258105577938;258105580000;2062;2,9;2;1;1
258105580000;258105582274;2274;2,9;2;1;1
258105582274;258105585709;3435;2,9;2;1;1
258105585709;258105588279;2570;2,9;2;1;1
258105588279;258105588287;8;2,9;2;1;1
258105588287;258105588314;27;2,9;2;1;1
258105588314;258105588369;55;2,9;2;1;1
258105588369;258105588882;513;2,9;2;1;1
258105588882;258105588893;11;2,9;2;1;1
258105588893;258105589034;141;2,9;2;1;1
258105589034;258105590503;1469;2,9;2;1;1
258105590503;258105590979;476;2,9;2;1;1
258105590979;258105591781;802;2,9;2;1;1
258105591781;258105593688;1907;2,9;2;1;1
258105593688;258105593900;212;2,9;2;1;1
258105593900;258105598385;4485;2,9;2;1;1
258105598385;258105599498;1113;2,9;2;1;1
258105599498;258105599527;29;2,9;2;1;1
258105599527;258105600516;989;2,9;2;1;1
258105647079;258105648838;1759;2,9;2;1;1
258105648838;258105650862;2024;2,9;2;1;1
258105650862;258105650929;67;2,9;2;1;1
258105650929;258105650995;66;2,9;2;1;1
258105650995;258105653846;2851;2,9;2;1;1
258105653846;258105666446;12600;2,9;2;1;1
258105666446;258105666519;73;2,9;2;1;1
258105666519;258105667588;1069;2,9;2;1;1
258105667588;258105668253;665;2,9;2;1;1
258105668253;258105673334;5081;2,9;2;1;1
258105673334;258105680635;7301;2,9;2;1;1
258105680635;258105680782;147;2,9;2;1;1
258105680782;258105682797;2015;2,9;2;1;1
258105682797;258105685125;2328;2,9;2;1;1
258105685125;258105685441;316;2,9;2;1;1
258105685441;258105685495;54;2,9;2;1;1
258105685495;258105685734;239;2,9;2;1;1
258105685734;258105685762;28;2,9;2;1;1
258105685762;258105685834;72;2,9;2;1;1
258105685834;258105686545;711;2,9;2;1;1
258105686545;258105686972;427;2,9;2;1;1
258105686972;258105688468;1496;2,9;2;1;1
258105688468;258105689607;1139;2,9;2;1;1
258105689607;258105690221;614;2,9;2;1;1
258105690221;258105691317;1096;2,9;2;1;1
258105753992;258105755493;1501;2,9;2;1;1
258105755493;258105761626;6133;2,9;2;1;1
258105761626;258105763673;2047;2,9;2;1;1
258105763673;258105768171;4498;2,9;2;1;1
258105768171;258105770854;2683;2,9;2;1;1
258105770854;258105773680;2826;2,9;2;1;1
258105773680;258105780189;6509;2,9;2;1;1
258105780189;258105786047;5858;2,9;2;1;1
258105786047;258105788979;2932;2,9;2;1;1
258105788979;258105790345;1366;2,9;2;1;1
258105790345;258105790600;255;2,9;2;1;1
258105790600;258105790730;130;2,9;2;1;1
258105790730;258105790799;69;2,9;2;1;1
258105790799;258105791204;405;2,9;2;1;1
258105791204;258105791246;42;2,9;2;1;1
258105791246;258105791874;628;2,9;2;1;1
258105791874;258105791924;50;2,9;2;1;1
258105791924;258105791978;54;2,9;2;1;1
258105791978;258105796069;4091;2,9;2;1;1
258105796069;258105796147;78;2,9;2;1;1
258105796147;258105796244;97;2,9;2;1;1
258105796244;258105796350;106;2,9;2;1;1
258105796350;258105796428;78;2,9;2;1;1
258105796428;258105797169;741;2,9;2;1;1
258105797169;258105797449;280;2,9;2;1;1
258105797449;258105798002;553;2,9;2;1;1
258105798002;258105798449;447;2,9;2;1;1
258105798788;258105798806;18;2,9;2;1;1
258105798806;258105798845;39;2,9;2;1;1
258105798845;258105799018;173;2,9;2;1;1
258105799018;258105799195;177;2,9;2;1;1
258105799195;258105799299;104;2,9;2;1;1
258105799299;258105799505;206;2,9;2;1;1
258105799505;258105799576;71;2,9;2;1;1
258105799576;258105799607;31;2,9;2;1;1
258105799607;258105799868;261;2,9;2;1;1
258105799868;258105800466;598;2,9;2;1;1
258105800466;258105800592;126;2,9;2;1;1
258105800592;258105800908;316;2,9;2;1;1
