start;end;duration;jobs;njobs;days;ndays
258113570017;258113571076;1059;2,9;2;1;1
258113571076;258113571781;705;2,9;2;1;1
258113619992;258113621933;1941;2,9;2;1;1
258113621933;258113628457;6524;2,9;2;1;1
258113628457;258113628633;176;2,9;2;1;1
258113628633;258113640827;12194;2,9;2;1;1
258113640827;258113641283;456;2,9;2;1;1
258113641283;258113643559;2276;2,9;2;1;1
258113643559;258113647473;3914;2,9;2;1;1
258113647473;258113649620;2147;2,9;2;1;1
258113649620;258113651356;1736;2,9;2;1;1
258113651356;258113651783;427;2,9;2;1;1
258113651783;258113658811;7028;2,9;2;1;1
258113658811;258113664018;5207;2,9;2;1;1
258113664018;258113666523;2505;2,9;2;1;1
258113666523;258113666743;220;2,9;2;1;1
258113666743;258113666887;144;2,9;2;1;1
258113666887;258113667070;183;2,9;2;1;1
258113667070;258113667274;204;2,9;2;1;1
258113667274;258113669227;1953;2,9;2;1;1
258113669227;258113670389;1162;2,9;2;1;1
258113670389;258113672323;1934;2,9;2;1;1
258113672323;258113672493;170;2,9;2;1;1
258113728123;258113739646;11523;2,9;2;1;1
258113739646;258113743030;3384;2,9;2;1;1
258113743030;258113756786;13756;2,9;2;1;1
258113792518;258113793524;1006;2,9;2;1;1
258113793524;258113793976;452;2,9;2;1;1
258113793976;258113795085;1109;2,9;2;1;1
258113796658;258113797875;1217;2,9;2;1;1
258113797878;258113799496;1618;2,9;2;1;1
258113799922;258113804755;4833;2,9;2;1;1
258113804755;258113805524;769;2,9;2;1;1
258113805524;258113807589;2065;2,9;2;1;1
258113841523;258113842064;541;2,9;2;1;1
258113871998;258113873323;1325;2,9;2;1;1
258113876533;258113879096;2563;2,9;2;1;1
258113879280;258113881884;2604;2,9;2;1;1
258113881884;258113882747;863;2,9;2;1;1
258113882747;258113884205;1458;2,9;2;1;1
258113884205;258113884290;85;2,9;2;1;1
258113884865;258113885365;500;2,9;2;1;1
258113885365;258113886269;904;2,9;2;1;1
258113886776;258113888160;1384;2,9;2;1;1
258113888160;258113889739;1579;2,9;2;1;1
258113889739;258113890072;333;2,9;2;1;1
258113891874;258113892401;527;2,9;2;1;1
258113892401;258113899466;7065;2,9;2;1;1
258113899466;258113899701;235;2,9;2;1;1
258113901312;258113902714;1402;2,9;2;1;1
258113955275;258113955741;466;2,9;2;1;1
258113955741;258113956446;705;2,9;2;1;1
258113956446;258113961075;4629;2,9;2;1;1
258113961075;258113961390;315;2,9;2;1;1
258113961390;258113962300;910;2,9;2;1;1
258113962300;258113962356;56;2,9;2;1;1
258113962356;258113963237;881;2,9;2;1;1
258113963237;258113964142;905;2,9;2;1;1
258113964142;258113967901;3759;2,9;2;1;1
258113967901;258113988976;21075;2,9;2;1;1
258113988976;258113989329;353;2,9;2;1;1
258113989329;258113989917;588;2,9;2;1;1
258113989917;258113994610;4693;2,9;2;1;1
258113994610;258113998803;4193;2,9;2;1;1
258113998803;258113999377;574;2,9;2;1;1
258113999377;258114002157;2780;2,9;2;1;1
258114059916;258114061744;1828;2,9;2;1;1
258114061744;258114062611;867;2,9;2;1;1
258114062611;258114063188;577;2,9;2;1;1
258114065451;258114067114;1663;2,9;2;1;1
258114069052;258114071058;2006;2,9;2;1;1
258114071573;258114073995;2422;2,9;2;1;1
258114073995;258114076421;2426;2,9;2;1;1
258114076421;258114076528;107;2,9;2;1;1
258114076528;258114077243;715;2,9;2;1;1
258114078353;258114079302;949;2,9;2;1;1
258114079302;258114081369;2067;2,9;2;1;1
258114081369;258114082558;1189;2,9;2;1;1
258114082558;258114083808;1250;2,9;2;1;1
258114083808;258114085555;1747;2,9;2;1;1
258114085555;258114085563;8;2,9;2;1;1
258114085563;258114086185;622;2,9;2;1;1
258114086185;258114089857;3672;2,9;2;1;1
258114090657;258114093260;2603;2,9;2;1;1
258114093725;258114095622;1897;2,9;2;1;1
258114095622;258114096052;430;2,9;2;1;1
258114096052;258114096531;479;2,9;2;1;1
258114096531;258114097589;1058;2,9;2;1;1
258114097589;258114098072;483;2,9;2;1;1
258114148211;258114153219;5008;2,9;2;1;1
258114153219;258114153855;636;2,9;2;1;1
258114153855;258114156768;2913;2,9;2;1;1
258114156768;258114161237;4469;2,9;2;1;1
258114161237;258114166428;5191;2,9;2;1;1
258114166428;258114169818;3390;2,9;2;1;1
258114169818;258114174802;4984;2,9;2;1;1
258114174802;258114179986;5184;2,9;2;1;1
258114179986;258114181542;1556;2,9;2;1;1
258114181542;258114184484;2942;2,9;2;1;1
258114184484;258114185012;528;2,9;2;1;1
258114185012;258114187148;2136;2,9;2;1;1
258114187148;258114187562;414;2,9;2;1;1
258114187562;258114189767;2205;2,9;2;1;1
258114189767;258114190932;1165;2,9;2;1;1
258114190932;258114191436;504;2,9;2;1;1
258114191436;258114192188;752;2,9;2;1;1
258114237785;258114238427;642;2,9;2;1;1
258114288517;258114289147;630;2,9;2;1;1
258114361934;258114367947;6013;2,9;2;1;1
258114367947;258114369357;1410;2,9;2;1;1
258114369357;258114374502;5145;2,9;2;1;1
258114374502;258114377367;2865;2,9;2;1;1
258114377367;258114379834;2467;2,9;2;1;1
258114379834;258114380493;659;2,9;2;1;1
258114380493;258114383018;2525;2,9;2;1;1
258114383018;258114386431;3413;2,9;2;1;1
258114386431;258114399552;13121;2,9;2;1;1
258114399552;258114401823;2271;2,9;2;1;1
258114401823;258114405141;3318;2,9;2;1;1
258114405141;258114405584;443;2,9;2;1;1
258114405584;258114406717;1133;2,9;2;1;1
258114406717;258114407648;931;2,9;2;1;1
258114407648;258114408723;1075;2,9;2;1;1
258114408723;258114409645;922;2,9;2;1;1
258114409645;258114410668;1023;2,9;2;1;1
258114410668;258114410824;156;2,9;2;1;1
258114410824;258114411127;303;2,9;2;1;1
258114411127;258114411820;693;2,9;2;1;1
258114454538;258114455169;631;2,9;2;1;1
258114494321;258114496396;2075;2,9;2;1;1
258114501091;258114504146;3055;2,9;2;1;1
258114507972;258114509072;1100;2,9;2;1;1
258114509509;258114510502;993;2,9;2;1;1
258114510502;258114511421;919;2,9;2;1;1
258114511421;258114513854;2433;2,9;2;1;1
258114513854;258114513863;9;2,9;2;1;1
258114513863;258114514623;760;2,9;2;1;1
258114514623;258114514630;7;2,9;2;1;1
258114514630;258114519905;5275;2,9;2;1;1
258114519905;258114519923;18;2,9;2;1;1
258114519923;258114521411;1488;2,9;2;1;1
258114523915;258114524564;649;2,9;2;1;1
258114525441;258114525981;540;2,9;2;1;1
258114570979;258114573845;2866;2,9;2;1;1
258114573845;258114581706;7861;2,9;2;1;1
258114581706;258114581865;159;2,9;2;1;1
258114581865;258114582282;417;2,9;2;1;1
258114582282;258114582745;463;2,9;2;1;1
258114582745;258114590751;8006;2,9;2;1;1
258114590751;258114594269;3518;2,9;2;1;1
258114594269;258114596243;1974;2,9;2;1;1
258114596243;258114597822;1579;2,9;2;1;1
258114597822;258114600061;2239;2,9;2;1;1
258114600061;258114600356;295;2,9;2;1;1
258114600356;258114603898;3542;2,9;2;1;1
258114603898;258114604890;992;2,9;2;1;1
258114604890;258114605901;1011;2,9;2;1;1
258114605901;258114609162;3261;2,9;2;1;1
258114609162;258114613011;3849;2,9;2;1;1
258114613011;258114613645;634;2,9;2;1;1
258114613645;258114613865;220;2,9;2;1;1
258114613865;258114615944;2079;2,9;2;1;1
258114615944;258114618107;2163;2,9;2;1;1
258114618107;258114618716;609;2,9;2;1;1
258114674766;258114676797;2031;2,9;2;1;1
258114676797;258114679664;2867;2,9;2;1;1
258114679664;258114684586;4922;2,9;2;1;1
258114684586;258114685479;893;2,9;2;1;1
258114685479;258114693156;7677;2,9;2;1;1
258114693156;258114697162;4006;2,9;2;1;1
258114697162;258114698561;1399;2,9;2;1;1
258114698561;258114700874;2313;2,9;2;1;1
258114700874;258114703505;2631;2,9;2;1;1
258114703505;258114703673;168;2,9;2;1;1
258114703673;258114705847;2174;2,9;2;1;1
258114705847;258114706359;512;2,9;2;1;1
258114706359;258114712433;6074;2,9;2;1;1
258114712433;258114713405;972;2,9;2;1;1
258114713405;258114714745;1340;2,9;2;1;1
258114714745;258114716336;1591;2,9;2;1;1
258114716336;258114718691;2355;2,9;2;1;1
258114718691;258114722411;3720;2,9;2;1;1
258114722411;258114723107;696;2,9;2;1;1
258114723107;258114723726;619;2,9;2;1;1
258114723726;258114724342;616;2,9;2;1;1
258114724342;258114725118;776;2,9;2;1;1
258114725118;258114726369;1251;2,9;2;1;1
258114791065;258114791692;627;2,9;2;1;1
258114823181;258114824470;1289;2,9;2;1;1
258114827679;258114830034;2355;2,9;2;1;1
258114830034;258114830917;883;2,9;2;1;1
258114830917;258114832134;1217;2,9;2;1;1
258114832166;258114833492;1326;2,9;2;1;1
258114833492;258114834336;844;2,9;2;1;1
258114834336;258114836004;1668;2,9;2;1;1
258114837322;258114839491;2169;2,9;2;1;1
258114839491;258114840750;1259;2,9;2;1;1
258114840750;258114846039;5289;2,9;2;1;1
258114846039;258114847370;1331;2,9;2;1;1
258114847370;258114848743;1373;2,9;2;1;1
258114848743;258114852172;3429;2,9;2;1;1
258114852172;258114854717;2545;2,9;2;1;1
258114854717;258114856146;1429;2,9;2;1;1
258114856146;258114857225;1079;2,9;2;1;1
258114898267;258114900603;2336;2,9;2;1;1
258114900603;258114913974;13371;2,9;2;1;1
258114913974;258114917563;3589;2,9;2;1;1
258114917563;258114919641;2078;2,9;2;1;1
258114919641;258114919958;317;2,9;2;1;1
258114919958;258114920760;802;2,9;2;1;1
258114920760;258114922035;1275;2,9;2;1;1
258114922035;258114924049;2014;2,9;2;1;1
258114924049;258114924698;649;2,9;2;1;1
258114924698;258114928820;4122;2,9;2;1;1
258114928820;258114929512;692;2,9;2;1;1
258114929512;258114929568;56;2,9;2;1;1
258114932908;258114945461;12553;2,9;2;1;1
