start;end;duration;jobs;njobs;days;ndays
250582779801;250582779856;55;9;1;1;1
250582779856;250582779877;21;9;1;1;1
250582779877;250582779921;44;9;1;1;1
250582779921;250582783334;3413;9;1;1;1
250582783334;250582783511;177;9;1;1;1
250582783511;250582783542;31;9;1;1;1
250582783542;250582784255;713;9;1;1;1
250582784255;250582787671;3416;9;1;1;1
250582787671;250582787695;24;9;1;1;1
250582787695;250582787720;25;9;1;1;1
250582787720;250582787728;8;9;1;1;1
250582787728;250582787750;22;9;1;1;1
250582787750;250582787798;48;9;1;1;1
250582787798;250582787834;36;9;1;1;1
250582787834;250582787989;155;9;1;1;1
250582787989;250582789780;1791;9;1;1;1
250582789780;250582790872;1092;9;1;1;1
250582790872;250582791808;936;9;1;1;1
250582791808;250582791945;137;9;1;1;1
250582791945;250582792275;330;9;1;1;1
250582792275;250582792513;238;9;1;1;1
250582792513;250582792842;329;9;1;1;1
250582792842;250582793044;202;9;1;1;1
250582793044;250582793223;179;9;1;1;1
250582793223;250582793244;21;9;1;1;1
250582793244;250582793400;156;9;1;1;1
250582793400;250582793428;28;9;1;1;1
250582793428;250582794115;687;9;1;1;1
250582794115;250582794408;293;9;1;1;1
250582794408;250582794468;60;9;1;1;1
250582794468;250582794482;14;9;1;1;1
250582794482;250582794498;16;9;1;1;1
250582794498;250582794601;103;9;1;1;1
250582794601;250582795176;575;9;1;1;1
250582795176;250582795402;226;9;1;1;1
250582795402;250582795422;20;9;1;1;1
250582795422;250582795518;96;9;1;1;1
250582795518;250582795646;128;9;1;1;1
250582795646;250582795706;60;9;1;1;1
250582795706;250582796234;528;9;1;1;1
250582796234;250582797528;1294;9;1;1;1
250582797528;250582798551;1023;9;1;1;1
250582798551;250582798819;268;9;1;1;1
250582798819;250582798829;10;9;1;1;1
250582798829;250582798915;86;9;1;1;1
250582798915;250582798935;20;9;1;1;1
250582798935;250582799042;107;9;1;1;1
250582799042;250582800793;1751;9;1;1;1
250582800793;250582801258;465;9;1;1;1
250582801258;250582801339;81;9;1;1;1
250582801339;250582802295;956;9;1;1;1
250582802295;250582802828;533;9;1;1;1
250582802828;250582802966;138;9;1;1;1
250582802966;250582803038;72;9;1;1;1
250582803038;250582803724;686;9;1;1;1
250582803724;250582805460;1736;9;1;1;1
250582805460;250582805505;45;9;1;1;1
250582805505;250582805885;380;9;1;1;1
250582805885;250582805894;9;9;1;1;1
250582805894;250582806048;154;9;1;1;1
250582806048;250582806530;482;9;1;1;1
250582806530;250582806560;30;9;1;1;1
250582806560;250582806605;45;9;1;1;1
250582806605;250582807545;940;9;1;1;1
250582807545;250582807643;98;9;1;1;1
250582807643;250582807963;320;9;1;1;1
250582807963;250582808479;516;9;1;1;1
250582808479;250582809052;573;9;1;1;1
250582809052;250582809277;225;9;1;1;1
250582809277;250582809643;366;9;1;1;1
250582809643;250582809891;248;9;1;1;1
250582809891;250582809917;26;9;1;1;1
250582809917;250582809966;49;9;1;1;1
250582809966;250582809978;12;9;1;1;1
250582809978;250582810250;272;9;1;1;1
250582810250;250582811160;910;9;1;1;1
250582811160;250582811638;478;9;1;1;1
250582811638;250582811830;192;9;1;1;1
250582811830;250582812438;608;9;1;1;1
250582812438;250582812748;310;9;1;1;1
250582812748;250582813104;356;9;1;1;1
250582813104;250582815820;2716;9;1;1;1
250582815820;250582817056;1236;9;1;1;1
250582817056;250582817260;204;9;1;1;1
250582817260;250582818602;1342;9;1;1;1
250582818602;250582818658;56;9;1;1;1
250582818658;250582818713;55;9;1;1;1
250582818713;250582819165;452;9;1;1;1
250582819165;250582819202;37;9;1;1;1
250582819202;250582819598;396;9;1;1;1
250582819598;250582819638;40;9;1;1;1
250582819638;250582819831;193;9;1;1;1
250582819831;250582819904;73;9;1;1;1
250582819904;250582820032;128;9;1;1;1
250582820032;250582820132;100;9;1;1;1
250582820132;250582820160;28;9;1;1;1
250582820160;250582820197;37;9;1;1;1
250582820197;250582820288;91;9;1;1;1
250582820288;250582820449;161;9;1;1;1
250582820449;250582820997;548;9;1;1;1
250582820997;250582821059;62;9;1;1;1
250582821059;250582822533;1474;9;1;1;1
250582822533;250582822614;81;9;1;1;1
250582822614;250582823845;1231;9;1;1;1
250582823845;250582824073;228;9;1;1;1
250582824073;250582825041;968;9;1;1;1
250582825041;250582825391;350;9;1;1;1
250582825391;250582825636;245;9;1;1;1
250582825636;250582825936;300;9;1;1;1
250582825936;250582826157;221;9;1;1;1
250582826157;250582826498;341;9;1;1;1
250582826498;250582827104;606;9;1;1;1
250582827104;250582831153;4049;9;1;1;1
250582831153;250582831856;703;9;1;1;1
250582831856;250582832704;848;9;1;1;1
250582832704;250582833099;395;9;1;1;1
250582833099;250582833770;671;9;1;1;1
250582833770;250582834196;426;9;1;1;1
250582834196;250582834269;73;9;1;1;1
250582834269;250582835677;1408;9;1;1;1
250582835677;250582837906;2229;9;1;1;1
250582837906;250582838071;165;9;1;1;1
250582838071;250582838113;42;9;1;1;1
250582838113;250582839224;1111;9;1;1;1
250582839224;250582839302;78;9;1;1;1
250582839302;250582839366;64;9;1;1;1
250582839366;250582839662;296;9;1;1;1
250582839662;250582841947;2285;9;1;1;1
250582841947;250582842549;602;9;1;1;1
250582842549;250582842926;377;9;1;1;1
250582842926;250582843030;104;9;1;1;1
250582843030;250582843190;160;9;1;1;1
250582843190;250582843220;30;9;1;1;1
250582843220;250582843292;72;9;1;1;1
250582843292;250582843321;29;9;1;1;1
250582843321;250582843427;106;9;1;1;1
250582843427;250582843609;182;9;1;1;1
250582843609;250582844241;632;9;1;1;1
250582844241;250582845239;998;9;1;1;1
250582845239;250582845344;105;9;1;1;1
250582845344;250582845428;84;9;1;1;1
250582845428;250582845468;40;9;1;1;1
250582845468;250582845553;85;9;1;1;1
250582845553;250582845913;360;9;1;1;1
250582845913;250582846279;366;9;1;1;1
250582846279;250582846317;38;9;1;1;1
250582846317;250582846440;123;9;1;1;1
250582846440;250582846538;98;9;1;1;1
250582846538;250582847246;708;9;1;1;1
250582847246;250582848335;1089;9;1;1;1
250582848335;250582848385;50;9;1;1;1
250582848385;250582848602;217;9;1;1;1
250582848602;250582850379;1777;9;1;1;1
250582850379;250582850434;55;9;1;1;1
250582850434;250582850508;74;9;1;1;1
250582850508;250582850575;67;9;1;1;1
250582850575;250582850805;230;9;1;1;1
250582850805;250582850847;42;9;1;1;1
250582850847;250582850911;64;9;1;1;1
250582850911;250582851060;149;9;1;1;1
250582851060;250582851104;44;9;1;1;1
250582851104;250582851838;734;9;1;1;1
250582851838;250582853186;1348;9;1;1;1
250582853186;250582853237;51;9;1;1;1
250582853237;250582853857;620;9;1;1;1
250582853857;250582855001;1144;9;1;1;1
250582855001;250582855381;380;9;1;1;1
250582855381;250582855492;111;9;1;1;1
250582855492;250582855824;332;9;1;1;1
250582855824;250582856538;714;9;1;1;1
250582856538;250582856670;132;9;1;1;1
250582856670;250582857722;1052;9;1;1;1
250582857722;250582858626;904;9;1;1;1
250582858626;250582858748;122;9;1;1;1
250582858748;250582858927;179;9;1;1;1
250582858927;250582859384;457;9;1;1;1
250582859384;250582859425;41;9;1;1;1
250582859425;250582859648;223;9;1;1;1
250582859648;250582859862;214;9;1;1;1
250582859862;250582860889;1027;9;1;1;1
250582860889;250582862066;1177;9;1;1;1
250582862066;250582862105;39;9;1;1;1
250582862105;250582862544;439;9;1;1;1
